time, azimuth, pitch, roll, xforce, yforce, zforce
1385705909523000, 1.7800606489181519, -1.4073128700256348, -1.8106449842453003, 1.5467335, 9.652977, -0.37826338
1385705909624000, 0.6798954606056213, -1.4955952167510986, -2.896120309829712, 0.17872833, 9.761501, -0.71341646
1385705909726000, 1.8090559244155884, -1.3476234674453735, -2.2334911823272705, 1.6416363, 9.175469, -1.2811857
1385705909834000, 1.0137234926223755, -1.437480092048645, -2.991316556930542, 0.17588425, 8.760083, -1.1615845
1385705909936000, 0.8765184283256531, -1.4685848951339722, 3.0087954998016357, -0.13337265, 9.820628, -0.99842376
1385705910043000, 2.1531906127929688, -1.4470216035842896, -2.459040403366089, 0.7381151, 9.405691, -0.9080118
1385705910146000, -3.129161834716797, -1.489246129989624, -1.4072319269180298, 0.7509883, 9.312734, 0.12394226
1385705910247000, -1.999243140220642, -1.4206081628799438, -0.1944182962179184, 0.27812165, 9.513018, 1.4124627
1385705910348000, -1.6890746355056763, -1.426050066947937, -0.10741399228572845, 0.13442047, 8.601712, 1.2466077
1385705910455000, 1.830169916152954, -1.3185958862304688, 2.4094693660736084, -1.7738113, 10.297835, -1.9736458
1385705910565000, 0.1291307806968689, -1.4301490783691406, 1.1872289180755615, -1.2463083, 9.49251, 0.5029541
1385705910672000, -1.1062742471694946, -1.4723554849624634, -0.19279566407203674, 0.17363891, 9.176218, 0.8894504
1385705910774000, -1.241841435432434, -1.5153042078018188, -0.6160436272621155, 0.3251239, 10.129735, 0.459245
1385705910882000, -0.9887118935585022, -1.354925274848938, -0.28503909707069397, 0.5490582, 8.904234, 1.8738034
1385705910984000, -0.966501772403717, -1.3719301223754883, -0.42865899205207825, 0.7604187, 9.077872, 1.6639398
1385705911091000, -0.24915267527103424, -1.391335129737854, 0.0043052928522229195, -0.0071850587, 9.19942, 1.6688795
1385705911194000, -0.8393808603286743, -1.3670315742492676, -0.5169689059257507, 0.93989545, 9.203162, 1.6531622
1385705911302000, -0.1865793913602829, -1.3486583232879639, -0.1434873640537262, 0.29503646, 9.134904, 2.0420535
1385705911404000, -0.17806881666183472, -1.2541776895523071, -0.13643786311149597, 0.41508684, 9.314381, 3.0234127
1385705911511000, -0.8871992230415344, -1.2677794694900513, -0.5953758358955383, 1.5820601, 9.022937, 2.3355932
1385705911614000, -0.4477238655090332, -1.3270398378372192, -0.3366009593009949, 0.72643936, 8.84376, 2.0760329
1385705911721000, 0.5538804531097412, -1.335572361946106, 0.38492339849472046, -0.8057744, 8.95408, 1.988914
1385705911824000, 0.7126823663711548, -1.2732175588607788, 0.4949224591255188, -1.2760963, 8.760532, 2.3643334
1385705911930000, 0.929009199142456, -1.219006896018982, 0.6632096767425537, -2.0369642, 9.013955, 2.607278
1385705912033000, 1.2094457149505615, -1.0715229511260986, 0.7021765112876892, -3.0355375, 8.617879, 3.5880387
1385705912140000, 1.4104161262512207, -1.029024362564087, 0.9201943278312683, -3.8010457, 7.9370947, 2.8931837
1385705912247000, 1.464600682258606, -0.9547519683837891, 1.019602656364441, -4.563111, 7.566016, 2.8051667
1385705912353000, 1.5732228755950928, -0.8918587565422058, 1.0763728618621826, -5.294939, 7.4547977, 2.8544142
1385705912460000, 1.810241460800171, -0.7446944117546082, 1.0493930578231812, -5.9844055, 6.3613214, 3.4376016
1385705912562000, 1.6700316667556763, -0.7168741226196289, 0.8982027769088745, -5.9694366, 6.6512685, 4.754563
1385705912669000, 1.7784292697906494, -0.6261983513832092, 1.088611364364624, -6.5081663, 5.313201, 3.4063165
1385705912772000, 1.9158037900924683, -0.5064316391944885, 1.0480355024337769, -7.214098, 4.618346, 4.1570053
1385705912879000, 1.818603754043579, -0.4461019039154053, 1.0444159507751465, -7.347321, 4.064049, 4.269272
1385705912982000, 1.8478187322616577, -0.37805792689323425, 1.0952584743499756, -7.543264, 3.3697925, 3.8844223
1385705913089000, 1.848839282989502, -0.3073520064353943, 1.1030880212783813, -8.152048, 2.8988717, 4.1174874
1385705913193000, 2.1784517765045166, -0.1376408189535141, 1.1040241718292236, -8.11223, 1.2582834, 4.087849
1385705913299000, 2.206425666809082, -0.030263908207416534, 1.1433606147766113, -8.230036, 0.27378067, 3.748954
1385705913399000, 2.239168882369995, 0.08406505733728409, 1.1150736808776855, -8.146359, -0.7644603, 3.992797
1385705913501000, 2.1952500343322754, 0.09443838894367218, 1.0821125507354736, -8.466992, -0.9083111, 4.5018883
1385705913608000, 2.274979591369629, 0.23603476583957672, 1.0852125883102417, -8.056995, -2.1911435, 4.2519083
1385705913711000, 2.324342966079712, 0.3529612123966217, 1.069988489151001, -7.803423, -3.2771351, 4.271218
1385705913818000, 2.580512762069702, 0.4901217520236969, 0.9823164939880371, -6.874604, -4.40968, 4.5878096
1385705913921000, 2.2574472427368164, 0.5459427833557129, 1.132547378540039, -6.87176, -4.6105623, 3.2204032
1385705914028000, 2.434316396713257, 0.7326992750167847, 1.0651143789291382, -6.141878, -6.3170137, 3.400778
1385705914130000, 2.4662256240844727, 0.8515429496765137, 1.06581711769104, -5.709876, -7.4498577, 3.1563363
1385705914241000, 2.5916826725006104, 0.9072324633598328, 0.9299174547195435, -4.5574226, -7.272177, 3.3994308
1385705914350000, 2.5530805587768555, 1.0302155017852783, 0.9461655616760254, -4.4041414, -9.04554, 3.1750474
1385705914457000, 2.7350637912750244, 1.1451045274734497, 0.8034582734107971, -2.822231, -8.647817, 2.7220893
1385705914560000, 2.825711250305176, 1.167047142982483, 0.7019803524017334, -2.4830365, -9.000783, 2.9361444
1385705914667000, -3.022665500640869, 1.139955997467041, 0.29113009572029114, -1.1840378, -8.974587, 3.9514828
1385705914775000, -2.790199947357178, 1.2332324028015136, 0.03526536375284195, 0.1498384, -8.830437, 3.3045282
1385705914877000, -2.957160711288452, 1.2495630979537964, 0.14641717076301575, -0.45984375, -9.472003, 3.1181657
1385705914980000, -2.9825522899627686, 1.2374281883239746, 0.13784849643707275, -0.45625123, -9.588161, 3.288811
1385705915087000, 2.746934175491333, 1.1956158876419067, 0.5219910144805908, -1.981729, -10.091864, 3.4452355
1385705915190000, -2.8324432373046875, 1.2430036067962646, 0.030766524374485016, -0.101189576, -9.673184, 3.2879128
1385705915297000, -2.079761028289795, 1.2679715156555176, -0.6564984917640686, 1.8107845, -9.495804, 2.350113
1385705915399000, -2.0069706439971924, 1.2882061004638672, -0.8764414191246033, 1.9977456, -8.953182, 1.6634908
1385705915507000, -2.1700258255004883, 1.219022274017334, -0.8186094760894775, 2.418371, -9.023386, 2.2628443
1385705915609000, -2.1255016326904297, 1.1210659742355347, -0.8030317425727844, 3.1225066, -8.990753, 3.0142817
1385705915717000, -1.923622965812683, 0.9881685972213745, -0.9412363767623901, 4.3915677, -8.245454, 3.1989977
1385705915819000, -1.82932710647583, 0.9194597601890564, -1.000180959701538, 5.5865326, -8.707992, 3.5856435
1385705915927000, -1.9106236696243286, 0.9785369038581848, -1.2434985637664795, 5.3410435, -8.383167, 1.8133292
1385705916028000, -1.901552438735962, 0.8123217225074768, -1.1261742115020752, 6.3565316, -7.4308476, 3.0285022
1385705916138000, -1.7766144275665283, 0.6387540102005005, -1.356113076210022, 6.7463207, -5.1275873, 1.470991
1385705916248000, -2.002333641052246, 0.5563305020332336, -1.1950026750564575, 7.840246, -5.241201, 3.0933175
1385705916355000, -2.1685075759887695, 0.5278035998344421, -1.206863522529602, 8.769514, -5.4706736, 3.340304
1385705916458000, -2.107025384902954, 0.43090033531188965, -1.2909926176071167, 9.131611, -4.3677673, 2.6238935
1385705916565000, -2.0826470851898193, 0.2671138048171997, -1.2645689249038696, 10.069111, -2.8898904, 3.1835797
1385705916667000, -1.8794353008270264, 0.15030542016029358, -1.4879637956619263, 9.591904, -1.4576688, 0.796344
1385705916777000, -1.8534175157546997, -0.07101700454950333, -1.3362504243850708, 10.763218, 0.78721297, 2.571802
1385705916887000, -1.74954092502594, -0.22263282537460327, -1.390732765197754, 9.407187, 2.1646485, 1.712439
1385705916994000, -1.7162282466888428, -0.32838937640190125, -1.393933892250061, 9.376801, 3.2455509, 1.6759149
1385705917097000, -1.6703906059265137, -0.4217681288719177, -1.3678048849105835, 9.197623, 4.213438, 1.8931133
1385705917200000, -1.7503451108932495, -0.4948870837688446, -1.3704396486282349, 8.841364, 4.868925, 1.7955163
1385705917307000, -1.7564527988433838, -0.5771445631980896, -1.2810524702072144, 7.3073545, 4.964726, 2.1785696
1385705917414000, -1.5478100776672363, -0.7386455535888672, -1.3036166429519653, 6.5934887, 6.224955, 1.8047969
1385705917516000, -1.3203848600387573, -0.8408591747283936, -1.2503812313079834, 6.425538, 7.566016, 2.1323159
1385705917624000, -1.4621249437332153, -0.8656772971153259, -1.2899748086929321, 6.580316, 8.046967, 1.8980529
1385705917726000, -1.219784140586853, -0.9848523139953613, -1.2079620361328125, 4.9778986, 8.022567, 1.8898201
1385705917836000, -0.10738794505596161, -1.060886025428772, -0.576497495174408, 2.5177643, 8.259375, 3.8724473
1385705917943000, -0.5467284917831421, -1.0519336462020874, -0.5911000370979309, 2.6068292, 8.1915655, 3.8841228
1385705918046000, 0.4109102785587311, -1.1463794708251953, -0.11252836883068085, 0.45235932, 8.914862, 4.002976
1385705918153000, 0.19280290603637695, -1.102460265159607, -0.15179318189620972, 0.6954538, 9.091644, 4.5463457
1385705918255000, 0.25018393993377686, -1.0586012601852417, -0.09233962744474411, 0.4701723, 9.069041, 5.0772915
1385705918363000, 0.4400003254413605, -1.1417642831802368, 0.07134653627872467, -0.291893, 8.951086, 4.0842566
1385705918475000, 0.2910979390144348, -1.0988487005233765, 0.047408781945705414, -0.22453308, 9.282348, 4.7325587
1385705918585000, 0.20467635989189148, -1.104684829711914, 0.017712846398353577, -0.07679031, 8.617879, 4.3348355
1385705918692000, -0.1519182026386261, -0.8851529955863953, -0.07176212221384048, 0.47765672, 8.143665, 6.6446824
1385705918795000, 0.3005308210849762, -1.0360888242721558, 0.05985669791698456, -0.3052153, 8.614736, 5.093009
1385705918903000, 0.12894503772258759, -1.0651507377624512, 0.016902724280953407, -0.08038285, 8.589888, 4.755162
1385705919007000, 0.04393622651696205, -1.0969971418380737, -0.0214973334223032, 0.09505234, 8.623867, 4.4209065
1385705919112000, 0.22750920057296753, -1.0932711362838745, 0.048867467790842056, -0.21555176, 8.527467, 4.4074345
1385705919215000, 0.2773221731185913, -1.0868017673492432, 0.06890580803155899, -0.3091072, 8.540041, 4.478836
1385705919322000, 0.04775838181376457, -1.063912034034729, -0.024586237967014313, 0.11750565, 8.608, 4.778363
1385705919425000, 0.09020069241523743, -1.116863489151001, 0.010713353753089905, -0.043858796, 8.390652, 4.093687
1385705919537000, 0.0987800806760788, -1.1481764316558838, 0.011884929612278938, -0.045056306, 8.430019, 3.7908669
1385705919645000, 0.20138275623321533, -1.1341521739959717, 0.06030484288930893, -0.24384293, 8.669521, 4.038602
1385705919818000, 0.09046675264835358, -1.1055909395217896, -0.0010418412275612354, 0.00464035, 8.873398, 4.453988
1385705919922000, 0.12394481897354126, -1.1429013013839722, 0.01004281360656023, -0.039368134, 8.595276, 3.9198985
1385705920024000, 0.29253944754600525, -1.14012610912323, 0.08214997500181198, -0.32003447, 8.488997, 3.886967
1385705920131000, 0.20028237998485565, -1.0977180004119873, 0.03415883332490921, -0.15388, 8.802895, 4.5030856
1385705920234000, 0.062291160225868225, -1.096895694732666, -0.025805456563830376, 0.11585907, 8.754845, 4.4887156
1385705920343000, 0.16234326362609863, -1.135236382484436, 0.022546980530023575, -0.09086105, 8.660241, 4.0291715
1385705920477000, 0.20671367645263672, -1.130924940109253, 0.038026876747608185, -0.16046631, 8.968599, 4.217779
1385705920607000, 0.21627026796340942, -1.1075847148895264, 0.030146796256303787, -0.13576767, 9.018296, 4.5021877
1385705920713000, 0.24598580598831177, -1.118131160736084, 0.04386424273252487, -0.18830842, 8.829838, 4.2902284
1385705920820000, 0.18489862978458405, -1.1273980140686035, 0.018851542845368385, -0.07903565, 8.828042, 4.192033
1385705920923000, 0.19237633049488068, -1.1104620695114136, 0.016369150951504707, -0.07214996, 8.889265, 4.407285
1385705921032000, 0.2944924235343933, -1.1701879501342773, 0.049305547028779984, -0.18396744, 8.813672, 3.7281473
1385705921147000, -0.03410964831709862, -1.2401643991470337, -0.16009587049484253, 0.49067962, 8.967852, 3.038681
